artist,term_str,n,tf,tfidf,max_pos,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,sentiment
ADELE,young,27,0.0016325049882096,0.0023825293973763,JJ,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
AMY WINEHOUSE,ache,2,0.0001836210062431,0.0006352243148434,NN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
AMY WINEHOUSE,afraid,3,0.0002754315093646,0.000313304312454,JJ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
AMY WINEHOUSE,aggression,1,9.18105031215571e-05,0.0003176121574217,NN,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
AMY WINEHOUSE,angry,1,9.18105031215571e-05,0.0003176121574217,JJ,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
AMY WINEHOUSE,ashamed,1,9.18105031215571e-05,0.0003176121574217,VBN,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0
AMY WINEHOUSE,attack,1,9.18105031215571e-05,0.0003176121574217,VB,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
AMY WINEHOUSE,awful,1,9.18105031215571e-05,0.0003176121574217,JJ,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0
AMY WINEHOUSE,baby,12,0.0011017260374586,0.0012532172498163,NN,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AMY WINEHOUSE,bad,1,9.18105031215571e-05,5.986748958682456e-05,JJ,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0
AMY WINEHOUSE,badly,1,9.18105031215571e-05,0.0003176121574217,RB,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
AMY WINEHOUSE,battered,3,0.0002754315093646,0.0009528364722651,JJ,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
AMY WINEHOUSE,battle,2,0.0001836210062431,0.000208869541636,NN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
AMY WINEHOUSE,bear,1,9.18105031215571e-05,0.0002258016543001,VB,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AMY WINEHOUSE,beautiful,2,0.0001836210062431,0.0002679823023571,JJ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AMY WINEHOUSE,black,16,0.0014689680499449,0.0012845671948823,JJ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
AMY WINEHOUSE,blame,2,0.0001836210062431,0.0002679823023571,VBP,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
AMY WINEHOUSE,blues,1,9.18105031215571e-05,0.0001720959528017,NNS,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
AMY WINEHOUSE,bout,9,0.000826294528094,0.0009399129373622,IN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
AMY WINEHOUSE,boy,2,0.0001836210062431,8.436129611408322e-05,NN,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
AMY WINEHOUSE,broken,1,9.18105031215571e-05,0.000104434770818,JJ,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
AMY WINEHOUSE,brother,1,9.18105031215571e-05,0.0002258016543001,NN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
AMY WINEHOUSE,brutal,1,9.18105031215571e-05,0.0003176121574217,JJ,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
AMY WINEHOUSE,case,1,9.18105031215571e-05,0.0001339911511785,NN,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
AMY WINEHOUSE,cash,1,9.18105031215571e-05,0.0002258016543001,NN,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
AMY WINEHOUSE,child,2,0.0001836210062431,0.0002679823023571,NN,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AMY WINEHOUSE,clean,1,9.18105031215571e-05,0.0001339911511785,VB,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
AMY WINEHOUSE,collapse,1,9.18105031215571e-05,0.0003176121574217,VB,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0
AMY WINEHOUSE,comfort,4,0.0003672420124862,0.0009032066172006,VB,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
AMY WINEHOUSE,communicate,1,9.18105031215571e-05,0.0003176121574217,VBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
AMY WINEHOUSE,content,2,0.0001836210062431,0.0006352243148434,NN,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
AMY WINEHOUSE,continue,1,9.18105031215571e-05,0.0003176121574217,VBP,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
AMY WINEHOUSE,crazy,1,9.18105031215571e-05,0.0001339911511785,JJ,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
AMY WINEHOUSE,crime,2,0.0001836210062431,0.0003441919056034,NN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
AMY WINEHOUSE,cry,9,0.000826294528094,0.0009399129373622,VB,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
AMY WINEHOUSE,crying,2,0.0001836210062431,0.0002679823023571,VBG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
AMY WINEHOUSE,curse,1,9.18105031215571e-05,0.0001720959528017,VB,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0
AMY WINEHOUSE,damn,1,9.18105031215571e-05,0.0001339911511785,NN,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
AMY WINEHOUSE,dance,1,9.18105031215571e-05,5.986748958682456e-05,NN,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
AMY WINEHOUSE,danger,2,0.0001836210062431,0.0002679823023571,NN,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
AMY WINEHOUSE,dangerous,1,9.18105031215571e-05,0.0002258016543001,JJ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
AMY WINEHOUSE,darkness,1,9.18105031215571e-05,0.0002258016543001,NN,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
AMY WINEHOUSE,darling,2,0.0001836210062431,0.0003441919056034,VBG,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
AMY WINEHOUSE,delivery,1,9.18105031215571e-05,0.0003176121574217,NN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AMY WINEHOUSE,demand,1,9.18105031215571e-05,0.0003176121574217,VBP,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
AMY WINEHOUSE,depressed,1,9.18105031215571e-05,0.0003176121574217,VBN,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
AMY WINEHOUSE,depression,1,9.18105031215571e-05,0.0002258016543001,NN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
AMY WINEHOUSE,desert,1,9.18105031215571e-05,0.0002258016543001,VB,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0
AMY WINEHOUSE,destructive,3,0.0002754315093646,0.0009528364722651,JJ,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0
AMY WINEHOUSE,die,1,9.18105031215571e-05,8.028544968014515e-05,VB,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
AMY WINEHOUSE,dignity,1,9.18105031215571e-05,0.0001339911511785,NN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
AMY WINEHOUSE,distress,1,9.18105031215571e-05,0.0003176121574217,NN,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0
AMY WINEHOUSE,disturbed,1,9.18105031215571e-05,0.0003176121574217,VBN,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
AMY WINEHOUSE,doubt,1,9.18105031215571e-05,0.0001720959528017,NN,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0
AMY WINEHOUSE,dove,1,9.18105031215571e-05,0.0003176121574217,NN,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
AMY WINEHOUSE,downfall,1,9.18105031215571e-05,0.0003176121574217,NN,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
AMY WINEHOUSE,dread,3,0.0002754315093646,0.0009528364722651,NN,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
AMY WINEHOUSE,expect,4,0.0003672420124862,0.0012704486296868,VB,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
AMY WINEHOUSE,fall,1,9.18105031215571e-05,0.000104434770818,NN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
AMY WINEHOUSE,falling,1,9.18105031215571e-05,8.028544968014515e-05,VBG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
AMY WINEHOUSE,familiar,2,0.0001836210062431,0.0004516033086003,JJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
AMY WINEHOUSE,fat,1,9.18105031215571e-05,0.0003176121574217,NNP,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0
AMY WINEHOUSE,fate,3,0.0002754315093646,0.0005162878584051,NN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
AMY WINEHOUSE,fear,2,0.0001836210062431,0.0002679823023571,NN,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
AMY WINEHOUSE,feeling,2,0.0001836210062431,0.0001605708993602,VBG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
AMY WINEHOUSE,fierce,2,0.0001836210062431,0.0006352243148434,NN,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0
AMY WINEHOUSE,fight,1,9.18105031215571e-05,0.000104434770818,VB,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
AMY WINEHOUSE,flying,3,0.0002754315093646,0.0006774049629004,VBG,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
AMY WINEHOUSE,fool,6,0.0005508630187293,0.0008039469070715,NN,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
AMY WINEHOUSE,forgotten,6,0.0005508630187293,0.0013548099258009,VBN,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
AMY WINEHOUSE,found,4,0.0003672420124862,0.0004177390832721,VBD,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
AMY WINEHOUSE,frank,4,0.0003672420124862,0.0012704486296868,NNP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
AMY WINEHOUSE,friend,10,0.0009181050312155,0.0010443477081802,NN,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
AMY WINEHOUSE,frustrated,1,9.18105031215571e-05,0.0003176121574217,JJ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
AMY WINEHOUSE,frustration,1,9.18105031215571e-05,0.0002258016543001,NN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
AMY WINEHOUSE,fun,2,0.0001836210062431,0.0001605708993602,NN,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AMY WINEHOUSE,futile,2,0.0001836210062431,0.0006352243148434,JJ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
AMY WINEHOUSE,gambling,1,9.18105031215571e-05,0.0003176121574217,NN,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0
AMY WINEHOUSE,gift,1,9.18105031215571e-05,0.0001720959528017,NN,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
AMY WINEHOUSE,good,12,0.0011017260374586,0.0003189569781802,JJ,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
AMY WINEHOUSE,green,5,0.0004590525156077,0.0011290082715007,JJ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
AMY WINEHOUSE,guilt,1,9.18105031215571e-05,0.0003176121574217,NN,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0
AMY WINEHOUSE,guilty,2,0.0001836210062431,0.0004516033086003,JJ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
AMY WINEHOUSE,happiness,1,9.18105031215571e-05,0.0001339911511785,NN,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AMY WINEHOUSE,hit,2,0.0001836210062431,0.000208869541636,VB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
AMY WINEHOUSE,hope,5,0.0004590525156077,0.0005221738540901,VBP,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
AMY WINEHOUSE,hurricane,1,9.18105031215571e-05,0.0003176121574217,NN,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
AMY WINEHOUSE,hurt,2,0.0001836210062431,0.000208869541636,VB,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
AMY WINEHOUSE,hurting,1,9.18105031215571e-05,0.0002258016543001,VBG,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
AMY WINEHOUSE,important,1,9.18105031215571e-05,0.0002258016543001,JJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
AMY WINEHOUSE,infidelity,1,9.18105031215571e-05,0.0003176121574217,NN,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0
AMY WINEHOUSE,insane,1,9.18105031215571e-05,0.0001339911511785,JJ,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
AMY WINEHOUSE,insanity,1,9.18105031215571e-05,0.0003176121574217,NN,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0
AMY WINEHOUSE,jackpot,1,9.18105031215571e-05,0.0003176121574217,NN,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
AMY WINEHOUSE,jail,2,0.0001836210062431,0.0006352243148434,VB,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
AMY WINEHOUSE,joy,10,0.0009181050312155,0.0022580165430015,NN,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AMY WINEHOUSE,jump,1,9.18105031215571e-05,0.0001720959528017,NN,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AMY WINEHOUSE,justice,1,9.18105031215571e-05,0.0001720959528017,NN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
AMY WINEHOUSE,kill,1,9.18105031215571e-05,0.0001720959528017,VB,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
AMY WINEHOUSE,kind,5,0.0004590525156077,0.0004014272484007,NN,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
AMY WINEHOUSE,kiss,4,0.0003672420124862,0.0003211417987205,VB,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
AMY WINEHOUSE,kitten,1,9.18105031215571e-05,0.0003176121574217,NNP,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
AMY WINEHOUSE,late,1,9.18105031215571e-05,0.0001339911511785,JJ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
AMY WINEHOUSE,laughing,1,9.18105031215571e-05,0.0002258016543001,VBG,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AMY WINEHOUSE,lawyer,2,0.0001836210062431,0.0006352243148434,NN,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0
AMY WINEHOUSE,leave,4,0.0003672420124862,0.0003211417987205,VB,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0
AMY WINEHOUSE,lick,1,9.18105031215571e-05,0.0002258016543001,VBP,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
AMY WINEHOUSE,lie,8,0.0007344840249724,0.0010719292094287,NN,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0
AMY WINEHOUSE,lonely,2,0.0001836210062431,0.0003441919056034,RB,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0
AMY WINEHOUSE,lose,2,0.0001836210062431,0.000208869541636,VB,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0
AMY WINEHOUSE,losing,5,0.0004590525156077,0.0006699557558929,VBG,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
AMY WINEHOUSE,lost,1,9.18105031215571e-05,5.986748958682456e-05,VBN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
AMY WINEHOUSE,love,77,0.0070694087403598,0.0,NN,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AMY WINEHOUSE,lovely,2,0.0001836210062431,0.0003441919056034,JJ,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
AMY WINEHOUSE,lover,6,0.0005508630187293,0.0008039469070715,NN,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
AMY WINEHOUSE,loving,1,9.18105031215571e-05,0.0001720959528017,VBG,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
AMY WINEHOUSE,lucky,3,0.0002754315093646,0.0009528364722651,JJ,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
AMY WINEHOUSE,lying,2,0.0001836210062431,0.0002679823023571,VBG,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
AMY WINEHOUSE,mad,1,9.18105031215571e-05,0.0001339911511785,JJ,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0
AMY WINEHOUSE,mess,7,0.0006426735218508,0.0009379380582501,NN,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
AMY WINEHOUSE,messy,1,9.18105031215571e-05,0.0003176121574217,JJ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
AMY WINEHOUSE,misery,2,0.0001836210062431,0.0004516033086003,NN,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0
AMY WINEHOUSE,money,1,9.18105031215571e-05,0.0001339911511785,NN,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
AMY WINEHOUSE,monochrome,1,9.18105031215571e-05,0.0003176121574217,VB,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
AMY WINEHOUSE,moral,4,0.0003672420124862,0.0012704486296868,JJ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
AMY WINEHOUSE,mother,4,0.0003672420124862,0.0004177390832721,NN,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
AMY WINEHOUSE,mule,1,9.18105031215571e-05,0.0003176121574217,NN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
AMY WINEHOUSE,music,4,0.0003672420124862,0.0006883838112068,NN,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
AMY WINEHOUSE,mutiny,1,9.18105031215571e-05,0.0003176121574217,NN,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-1.0
AMY WINEHOUSE,opportunity,1,9.18105031215571e-05,0.0003176121574217,NN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AMY WINEHOUSE,patience,1,9.18105031215571e-05,0.0002258016543001,NN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
AMY WINEHOUSE,pay,4,0.0003672420124862,0.0004177390832721,VB,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
AMY WINEHOUSE,precious,1,9.18105031215571e-05,0.0002258016543001,JJ,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
AMY WINEHOUSE,present,1,9.18105031215571e-05,0.0003176121574217,VBP,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
AMY WINEHOUSE,pretending,1,9.18105031215571e-05,0.0003176121574217,VBG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
AMY WINEHOUSE,pride,6,0.0005508630187293,0.0006266086249081,NN,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AMY WINEHOUSE,rack,1,9.18105031215571e-05,0.0003176121574217,NN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
AMY WINEHOUSE,regret,1,9.18105031215571e-05,0.0001339911511785,VBP,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
AMY WINEHOUSE,rejection,1,9.18105031215571e-05,0.0002258016543001,NN,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0
AMY WINEHOUSE,remains,1,9.18105031215571e-05,0.0002258016543001,NNS,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
AMY WINEHOUSE,resentment,1,9.18105031215571e-05,0.0002258016543001,NN,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0
AMY WINEHOUSE,resigned,2,0.0001836210062431,0.0006352243148434,VBD,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
AMY WINEHOUSE,respect,2,0.0001836210062431,0.0003441919056034,NN,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
AMY WINEHOUSE,reunion,3,0.0002754315093646,0.0009528364722651,NN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
AMY WINEHOUSE,sadly,1,9.18105031215571e-05,0.0003176121574217,RB,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
AMY WINEHOUSE,safe,1,9.18105031215571e-05,0.000104434770818,JJ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
AMY WINEHOUSE,sanctuary,3,0.0002754315093646,0.0009528364722651,JJ,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
AMY WINEHOUSE,save,2,0.0001836210062431,0.000208869541636,VB,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
AMY WINEHOUSE,sex,2,0.0001836210062431,0.0006352243148434,NN,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
AMY WINEHOUSE,shame,1,9.18105031215571e-05,0.0001339911511785,NN,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0
AMY WINEHOUSE,share,2,0.0001836210062431,0.0003441919056034,NN,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
AMY WINEHOUSE,shit,7,0.0006426735218508,0.0009379380582501,NN,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
AMY WINEHOUSE,shooting,1,9.18105031215571e-05,0.0003176121574217,VBG,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
AMY WINEHOUSE,shopping,1,9.18105031215571e-05,0.0002258016543001,NN,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
AMY WINEHOUSE,shot,1,9.18105031215571e-05,0.0001720959528017,NN,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-1.0
AMY WINEHOUSE,shout,1,9.18105031215571e-05,0.0002258016543001,NN,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AMY WINEHOUSE,sick,1,9.18105031215571e-05,0.0001720959528017,JJ,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0
AMY WINEHOUSE,sing,5,0.0004590525156077,0.0008604797640085,VBG,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
AMY WINEHOUSE,slave,1,9.18105031215571e-05,0.0003176121574217,NN,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
AMY WINEHOUSE,smile,5,0.0004590525156077,0.0005221738540901,NN,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
AMY WINEHOUSE,sob,1,9.18105031215571e-05,0.0003176121574217,JJ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
AMY WINEHOUSE,sorrow,2,0.0001836210062431,0.0004516033086003,NN,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
AMY WINEHOUSE,spite,1,9.18105031215571e-05,0.0003176121574217,NN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
AMY WINEHOUSE,star,2,0.0001836210062431,0.0003441919056034,NN,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
AMY WINEHOUSE,steal,1,9.18105031215571e-05,0.0002258016543001,VB,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
AMY WINEHOUSE,stone,2,0.0001836210062431,0.000208869541636,NN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
AMY WINEHOUSE,stranger,1,9.18105031215571e-05,0.0001339911511785,NN,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
AMY WINEHOUSE,strength,1,9.18105031215571e-05,0.0002258016543001,NN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
AMY WINEHOUSE,stroke,2,0.0001836210062431,0.0006352243148434,VB,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
AMY WINEHOUSE,sun,14,0.0012853470437017,0.0014620867914523,NN,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
AMY WINEHOUSE,surround,3,0.0002754315093646,0.0009528364722651,VBD,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMY WINEHOUSE,swear,2,0.0001836210062431,0.000208869541636,VBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
AMY WINEHOUSE,sweet,6,0.0005508630187293,0.0004817126980808,JJ,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
AMY WINEHOUSE,swim,1,9.18105031215571e-05,0.0002258016543001,VB,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
AMY WINEHOUSE,teach,1,9.18105031215571e-05,0.0001720959528017,VB,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
AMY WINEHOUSE,thrill,1,9.18105031215571e-05,0.0001720959528017,NN,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
AMY WINEHOUSE,top,1,9.18105031215571e-05,0.000104434770818,NN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
AMY WINEHOUSE,torture,1,9.18105031215571e-05,0.0002258016543001,NN,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0
AMY WINEHOUSE,tough,1,9.18105031215571e-05,0.0003176121574217,IN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
AMY WINEHOUSE,treasure,1,9.18105031215571e-05,0.0002258016543001,NN,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
AMY WINEHOUSE,tree,1,9.18105031215571e-05,0.0002258016543001,NN,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
AMY WINEHOUSE,true,3,0.0002754315093646,0.0002408563490404,JJ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
