artist,song,doc_str,term_count
AMY WINEHOUSE,Cherry,understands years do see do talk things was made wood strings love sound do know tune re patience got friend pickup puts shame cherry is name m cherry plays sing blues be crying do care call re mule talk things was made wood strings,25
AMY WINEHOUSE,Cupid,lover heart nobody cupid please hear cry let arrow fly lover heart do want bother m distress s danger losin happiness love man does know exist fix cupid draw bow let arrow flow lover heart nobody cupid please hear cry let arrow fly lover heart arrow makes love swear m going love eternity know heart steal cupid help cupid draw bow let arrow flow lover heart nobody cupid please hear cry let arrow fly lover heart outro nan cupid,88
AMY WINEHOUSE,Detachment,finger strings wail said things have lay awake watch sleep take arms weep m ways taste days is ve lost interest did s finished s done m gon sit gon wait fun finger strings wail said things,26
AMY WINEHOUSE,Fuck Me Pumps,walk bar re dressed star rockin eff pumps man notice gucci bag crew ca tell s looking look everyone knows name s claim fame miss night dream life is be wife do players s say mind millionaire do ballers do do nothing ya love man sixfoottwo taller re fan lookin man end stands be life got night part goes morning re s did get text do be call sket news day get pressed do players s say mind millionaire ballers do do nothing ya love man sixfoottwo taller sit jeans are lucky s ladies night purse week gets breast cost hers did miami got missed plane did e met somebody spent night getting caned girls be fun go club see anyone girls s night life men go home wives do be re pushing thirty tricks work have known jump,75
AMY WINEHOUSE,Half Time,beat kicks everything falls place overpowers help dance try stop won92t get chance halftime time think consider change seek view halftime time think consider change rhythm floods heart melody feeds soul tune tears apart swallows thank stars music is gift s provides uplift halftime time think consider change seek view halftime time think consider change lyrics revealing vibe s kind laidback feeling let ride frank sinatra sings s take yeah sing standard shit pacifies ache yeah halftime time think consider change seek view love you92ll ever know hurt ya hurt is way man carry do think want gone said love know know was making money know paycheck went brought home ya baby spent cent is way man carry do think want gone said love know know m trying be kinda man m tryna be somebody love trust understand know know know be part one see yeah got hear ya say ve got hear ya say s m blood be anything demand be king everything grain sand is way man carry do think want gone said love know oh,194
AMY WINEHOUSE,He Can Only Hold Her,hold lights are one home s soul is taken thinks s running have heart got tries pacify s dies s content warmth is plagued urgency searching kisses man misses man longs be have heart got tries pacify s dies like nan outro nan tries pacify s dies,40
AMY WINEHOUSE,Help Yourself,do care feel weight shoulders bear empathise looking eyes know re become hated nobody be wise help help help help help do help help get someone get help help help got degree philosophy philosophy think m drama queen drama queen s re ve been do expect do want hold head sea keep carry do know crush figure m is yesterday help help help help do help help get someone help help yourself be mind see years time m child grown,68
AMY WINEHOUSE,I Heard Love Is Blind,hair was shade brown s tall tell was was lying are everything means nothing even remember name re upset baby were was thinking came do expect left drank needed touch do overreact pretended was want be put understand did let hold hand looked guess looked was trust ai infidelity s were mind like nan outro nan,34
AMY WINEHOUSE,In My Bed,say breaks heart did beginning s grew singin s something know do sex emotion sleep sun comes re clinging notion everything is river return recognise sound s learn get mind right ships passing night night night want thing lay mine way way m going s listen is reunion turn head yours is face do make place bed bed bed thought memory had be intruded let be needed did s understand speak night time hold hand is get angle right everythin is slowing river return recognise sound s learn get mind right ships passing night night night want thing lay mine way way m going s listen is reunion turn head yours is face,93
AMY WINEHOUSE,Intro / Stronger Than Me,part ii than be been years do know supposed be man comparison think am wan talk do care have comfort m s need do stroke hair ve forgotten love joy feel lady ladyboy be re turkey put control need is man live role always wan talk m always have comfort day s need do are ve forgotten love joy feel lady ladyboy said respect made earn thought had lessons learn said do know love is get grip sound re reading script m gon meet mother anytime wan grip body mine please tell think s crime ve forgotten love joy feel lady ladyboy outro nan be be,113
AMY WINEHOUSE,Just Friends,ve been drinking morning shit works s everybody s sleeping ve been thinking be be get time be friends get time be friends m ashamed guilt kill do first love need find time do shit gets wan hurts get time be friends get time be friends friends like nan outro nan get time be friends friends,50
